# time(ps) 	kappa_ee_mean	kappa_ee_upper	kappa_ee_lower
6.240000e-01	5.639247e-01	nan	nan
6.250000e-01	5.927224e-01	nan	nan
6.260000e-01	6.226638e-01	nan	nan
6.270000e-01	6.534383e-01	nan	nan
6.280000e-01	6.847273e-01	nan	nan
6.290000e-01	7.162076e-01	nan	nan
6.300000e-01	7.475545e-01	nan	nan
6.310000e-01	7.784454e-01	nan	nan
6.320000e-01	8.085633e-01	nan	nan
6.330000e-01	8.375995e-01	nan	nan
6.340000e-01	8.652572e-01	nan	nan
6.350000e-01	8.912542e-01	nan	nan
6.360000e-01	9.153261e-01	nan	nan
6.370000e-01	9.372286e-01	nan	nan
6.380000e-01	9.567399e-01	nan	nan
6.390000e-01	9.736629e-01	nan	nan
6.400000e-01	9.878274e-01	nan	nan
6.410000e-01	9.990913e-01	nan	nan
6.420000e-01	1.007342e+00	nan	nan
6.430000e-01	1.012498e+00	nan	nan
6.440000e-01	1.014508e+00	nan	nan
6.450000e-01	1.013354e+00	nan	nan
6.460000e-01	1.009048e+00	nan	nan
6.470000e-01	1.001634e+00	nan	nan
6.480000e-01	9.911893e-01	nan	nan
6.490000e-01	9.778177e-01	nan	nan
6.500000e-01	9.616536e-01	nan	nan
6.510000e-01	9.428590e-01	nan	nan
6.520000e-01	9.216209e-01	nan	nan
6.530000e-01	8.981503e-01	nan	nan
6.540000e-01	8.726799e-01	nan	nan
6.550000e-01	8.454609e-01	nan	nan
6.560000e-01	8.167616e-01	nan	nan
6.570000e-01	7.868636e-01	nan	nan
6.580000e-01	7.560595e-01	nan	nan
6.590000e-01	7.246501e-01	nan	nan
6.600000e-01	6.929408e-01	nan	nan
6.610000e-01	6.612392e-01	nan	nan
6.620000e-01	6.298514e-01	nan	nan
6.630000e-01	5.990797e-01	nan	nan
6.640000e-01	5.692188e-01	nan	nan
6.650000e-01	5.405534e-01	nan	nan
6.660000e-01	5.133554e-01	nan	nan
6.670000e-01	4.878809e-01	nan	nan
6.680000e-01	4.643679e-01	nan	nan
6.690000e-01	4.430338e-01	nan	nan
6.700000e-01	4.240736e-01	nan	nan
6.710000e-01	4.076576e-01	nan	nan
6.720000e-01	3.939302e-01	nan	nan
6.730000e-01	3.830080e-01	nan	nan
6.740000e-01	3.749793e-01	nan	nan
6.750000e-01	3.699032e-01	nan	nan
6.760000e-01	3.678087e-01	nan	nan
6.770000e-01	3.686951e-01	nan	nan
6.780000e-01	3.725321e-01	nan	nan
6.790000e-01	3.792598e-01	nan	nan
6.800000e-01	3.887899e-01	nan	nan
6.810000e-01	4.010067e-01	nan	nan
6.820000e-01	4.157682e-01	nan	nan
6.830000e-01	4.329077e-01	nan	nan
6.840000e-01	4.522359e-01	nan	nan
6.850000e-01	4.735423e-01	nan	nan
6.860000e-01	4.965982e-01	nan	nan
6.870000e-01	5.211581e-01	nan	nan
6.880000e-01	5.469631e-01	nan	nan
6.890000e-01	5.737430e-01	nan	nan
6.900000e-01	6.012192e-01	nan	nan
6.910000e-01	6.291074e-01	nan	nan
6.920000e-01	6.571203e-01	nan	nan
6.930000e-01	6.849709e-01	nan	nan
6.940000e-01	7.123749e-01	nan	nan
6.950000e-01	7.390535e-01	nan	nan
6.960000e-01	7.647364e-01	nan	nan
6.970000e-01	7.891641e-01	nan	nan
6.980000e-01	8.120907e-01	nan	nan
6.990000e-01	8.332863e-01	nan	nan
7.000000e-01	8.525389e-01	nan	nan
7.010000e-01	8.696568e-01	nan	nan
7.020000e-01	8.844704e-01	nan	nan
7.030000e-01	8.968338e-01	nan	nan
7.040000e-01	9.066260e-01	nan	nan
7.050000e-01	9.137524e-01	nan	nan
7.060000e-01	9.181455e-01	nan	nan
7.070000e-01	9.197655e-01	nan	nan
7.080000e-01	9.186007e-01	nan	nan
7.090000e-01	9.146676e-01	nan	nan
7.100000e-01	9.080103e-01	nan	nan
7.110000e-01	8.987006e-01	nan	nan
7.120000e-01	8.868365e-01	nan	nan
7.130000e-01	8.725418e-01	nan	nan
7.140000e-01	8.559642e-01	nan	nan
7.150000e-01	8.372742e-01	nan	nan
7.160000e-01	8.166632e-01	nan	nan
7.170000e-01	7.943412e-01	nan	nan
7.180000e-01	7.705351e-01	nan	nan
7.190000e-01	7.454862e-01	nan	nan
7.200000e-01	7.194476e-01	nan	nan
7.210000e-01	6.926821e-01	nan	nan
7.220000e-01	6.654589e-01	nan	nan
7.230000e-01	6.380517e-01	nan	nan
7.240000e-01	6.107354e-01	nan	nan
7.250000e-01	5.837837e-01	nan	nan
7.260000e-01	5.574663e-01	nan	nan
7.270000e-01	5.320462e-01	nan	nan
7.280000e-01	5.077776e-01	nan	nan
7.290000e-01	4.849027e-01	nan	nan
7.300000e-01	4.636499e-01	nan	nan
7.310000e-01	4.442317e-01	nan	nan
7.320000e-01	4.268420e-01	nan	nan
7.330000e-01	4.116549e-01	nan	nan
7.340000e-01	3.988228e-01	nan	nan
7.350000e-01	3.884747e-01	nan	nan
7.360000e-01	3.807154e-01	nan	nan
7.370000e-01	3.756242e-01	nan	nan
7.380000e-01	3.732541e-01	nan	nan
7.390000e-01	3.736315e-01	nan	nan
7.400000e-01	3.767559e-01	nan	nan
7.410000e-01	3.826000e-01	nan	nan
7.420000e-01	3.911097e-01	nan	nan
7.430000e-01	4.022051e-01	nan	nan
7.440000e-01	4.157812e-01	nan	nan
7.450000e-01	4.317088e-01	nan	nan
7.460000e-01	4.498362e-01	nan	nan
7.470000e-01	4.699904e-01	nan	nan
7.480000e-01	4.919793e-01	nan	nan
7.490000e-01	5.155933e-01	nan	nan
7.500000e-01	5.406078e-01	nan	nan
7.510000e-01	5.667852e-01	nan	nan
7.520000e-01	5.938774e-01	nan	nan
7.530000e-01	6.216282e-01	nan	nan
7.540000e-01	6.497759e-01	nan	nan
7.550000e-01	6.780560e-01	nan	nan
7.560000e-01	7.062036e-01	nan	nan
7.570000e-01	7.339560e-01	nan	nan
7.580000e-01	7.610553e-01	nan	nan
7.590000e-01	7.872508e-01	nan	nan
7.600000e-01	8.123016e-01	nan	nan
7.610000e-01	8.359787e-01	nan	nan
7.620000e-01	8.580673e-01	nan	nan
7.630000e-01	8.783689e-01	nan	nan
7.640000e-01	8.967035e-01	nan	nan
7.650000e-01	9.129106e-01	nan	nan
7.660000e-01	9.268516e-01	nan	nan
7.670000e-01	9.384106e-01	nan	nan
7.680000e-01	9.474958e-01	nan	nan
7.690000e-01	9.540403e-01	nan	nan
7.700000e-01	9.580027e-01	nan	nan
7.710000e-01	9.593675e-01	nan	nan
7.720000e-01	9.581452e-01	nan	nan
7.730000e-01	9.543721e-01	nan	nan
7.740000e-01	9.481099e-01	nan	nan
7.750000e-01	9.394450e-01	nan	nan
7.760000e-01	9.284872e-01	nan	nan
7.770000e-01	9.153688e-01	nan	nan
7.780000e-01	9.002431e-01	nan	nan
7.790000e-01	8.832824e-01	nan	nan
7.800000e-01	8.646766e-01	nan	nan
7.810000e-01	8.446308e-01	nan	nan
7.820000e-01	8.233632e-01	nan	nan
7.830000e-01	8.011031e-01	nan	nan
7.840000e-01	7.780883e-01	nan	nan
7.850000e-01	7.545629e-01	nan	nan
7.860000e-01	7.307747e-01	nan	nan
7.870000e-01	7.069729e-01	nan	nan
7.880000e-01	6.834059e-01	nan	nan
7.890000e-01	6.603183e-01	nan	nan
7.900000e-01	6.379492e-01	nan	nan
7.910000e-01	6.165294e-01	nan	nan
7.920000e-01	5.962796e-01	nan	nan
7.930000e-01	5.774080e-01	nan	nan
7.940000e-01	5.601082e-01	nan	nan
7.950000e-01	5.445577e-01	nan	nan
7.960000e-01	5.309156e-01	nan	nan
7.970000e-01	5.193217e-01	nan	nan
7.980000e-01	5.098945e-01	nan	nan
7.990000e-01	5.027306e-01	nan	nan
8.000000e-01	4.979036e-01	nan	nan
8.010000e-01	4.954630e-01	nan	nan
8.020000e-01	4.954347e-01	nan	nan
8.030000e-01	4.978198e-01	nan	nan
8.040000e-01	5.025954e-01	nan	nan
8.050000e-01	5.097146e-01	nan	nan
8.060000e-01	5.191073e-01	nan	nan
8.070000e-01	5.306808e-01	nan	nan
8.080000e-01	5.443209e-01	nan	nan
8.090000e-01	5.598931e-01	nan	nan
8.100000e-01	5.772442e-01	nan	nan
8.110000e-01	5.962037e-01	nan	nan
8.120000e-01	6.165859e-01	nan	nan
8.130000e-01	6.381914e-01	nan	nan
8.140000e-01	6.608098e-01	nan	nan
8.150000e-01	6.842211e-01	nan	nan
8.160000e-01	7.081985e-01	nan	nan
8.170000e-01	7.325107e-01	nan	nan
8.180000e-01	7.569239e-01	nan	nan
8.190000e-01	7.812046e-01	nan	nan
8.200000e-01	8.051214e-01	nan	nan
8.210000e-01	8.284478e-01	nan	nan
8.220000e-01	8.509642e-01	nan	nan
8.230000e-01	8.724602e-01	nan	nan
8.240000e-01	8.927362e-01	nan	nan
8.250000e-01	9.116060e-01	nan	nan
8.260000e-01	9.288981e-01	nan	nan
8.270000e-01	9.444576e-01	nan	nan
8.280000e-01	9.581473e-01	nan	nan
8.290000e-01	9.698493e-01	nan	nan
8.300000e-01	9.794662e-01	nan	nan
8.310000e-01	9.869214e-01	nan	nan
8.320000e-01	9.921604e-01	nan	nan
8.330000e-01	9.951507e-01	nan	nan
8.340000e-01	9.958824e-01	nan	nan
8.350000e-01	9.943680e-01	nan	nan
8.360000e-01	9.906422e-01	nan	nan
8.370000e-01	9.847614e-01	nan	nan
8.380000e-01	9.768031e-01	nan	nan
8.390000e-01	9.668651e-01	nan	nan
8.400000e-01	9.550643e-01	nan	nan
8.410000e-01	9.415353e-01	nan	nan
8.420000e-01	9.264292e-01	nan	nan
8.430000e-01	9.099121e-01	nan	nan
8.440000e-01	8.921629e-01	nan	nan
8.450000e-01	8.733719e-01	nan	nan
8.460000e-01	8.537385e-01	nan	nan
8.470000e-01	8.334693e-01	nan	nan
8.480000e-01	8.127757e-01	nan	nan
8.490000e-01	7.918722e-01	nan	nan
8.500000e-01	7.709738e-01	nan	nan
8.510000e-01	7.502938e-01	nan	nan
8.520000e-01	7.300420e-01	nan	nan
8.530000e-01	7.104224e-01	nan	nan
8.540000e-01	6.916313e-01	nan	nan
8.550000e-01	6.738550e-01	nan	nan
8.560000e-01	6.572689e-01	nan	nan
8.570000e-01	6.420350e-01	nan	nan
8.580000e-01	6.283007e-01	nan	nan
8.590000e-01	6.161975e-01	nan	nan
8.600000e-01	6.058398e-01	nan	nan
8.610000e-01	5.973240e-01	nan	nan
8.620000e-01	5.907270e-01	nan	nan
8.630000e-01	5.861064e-01	nan	nan
8.640000e-01	5.834994e-01	nan	nan
8.650000e-01	5.829226e-01	nan	nan
8.660000e-01	5.843722e-01	nan	nan
8.670000e-01	5.878235e-01	nan	nan
8.680000e-01	5.932320e-01	nan	nan
8.690000e-01	6.005332e-01	nan	nan
8.700000e-01	6.096437e-01	nan	nan
8.710000e-01	6.204622e-01	nan	nan
8.720000e-01	6.328703e-01	nan	nan
8.730000e-01	6.467340e-01	nan	nan
8.740000e-01	6.619051e-01	nan	nan
8.750000e-01	6.782227e-01	nan	nan
8.760000e-01	6.955148e-01	nan	nan
8.770000e-01	7.136003e-01	nan	nan
8.780000e-01	7.322906e-01	nan	nan
8.790000e-01	7.513914e-01	nan	nan
8.800000e-01	7.707049e-01	nan	nan
8.810000e-01	7.900313e-01	nan	nan
8.820000e-01	8.091712e-01	nan	nan
8.830000e-01	8.279270e-01	nan	nan
8.840000e-01	8.461053e-01	nan	nan
8.850000e-01	8.635181e-01	nan	nan
8.860000e-01	8.799854e-01	nan	nan
8.870000e-01	8.953363e-01	nan	nan
8.880000e-01	9.094109e-01	nan	nan
8.890000e-01	9.220621e-01	nan	nan
8.900000e-01	9.331567e-01	nan	nan
8.910000e-01	9.425772e-01	nan	nan
8.920000e-01	9.502229e-01	nan	nan
8.930000e-01	9.560106e-01	nan	nan
8.940000e-01	9.598763e-01	nan	nan
8.950000e-01	9.617751e-01	nan	nan
8.960000e-01	9.616824e-01	nan	nan
8.970000e-01	9.595937e-01	nan	nan
8.980000e-01	9.555249e-01	nan	nan
8.990000e-01	9.495121e-01	nan	nan
9.000000e-01	9.416110e-01	nan	nan
9.010000e-01	9.318967e-01	nan	nan
9.020000e-01	9.204623e-01	nan	nan
9.030000e-01	9.074183e-01	nan	nan
9.040000e-01	8.928910e-01	nan	nan
9.050000e-01	8.770214e-01	nan	nan
9.060000e-01	8.599634e-01	nan	nan
9.070000e-01	8.418823e-01	nan	nan
9.080000e-01	8.229532e-01	nan	nan
9.090000e-01	8.033586e-01	nan	nan
9.100000e-01	7.832875e-01	nan	nan
9.110000e-01	7.629326e-01	nan	nan
9.120000e-01	7.424892e-01	nan	nan
9.130000e-01	7.221527e-01	nan	nan
9.140000e-01	7.021172e-01	nan	nan
9.150000e-01	6.825735e-01	nan	nan
9.160000e-01	6.637072e-01	nan	nan
9.170000e-01	6.456971e-01	nan	nan
9.180000e-01	6.287133e-01	nan	nan
9.190000e-01	6.129155e-01	nan	nan
9.200000e-01	5.984518e-01	nan	nan
9.210000e-01	5.854567e-01	nan	nan
9.220000e-01	5.740499e-01	nan	nan
9.230000e-01	5.643351e-01	nan	nan
9.240000e-01	5.563988e-01	nan	nan
9.250000e-01	5.503094e-01	nan	nan
9.260000e-01	5.461165e-01	nan	nan
9.270000e-01	5.438503e-01	nan	nan
9.280000e-01	5.435212e-01	nan	nan
9.290000e-01	5.451197e-01	nan	nan
9.300000e-01	5.486168e-01	nan	nan
9.310000e-01	5.539641e-01	nan	nan
9.320000e-01	5.610944e-01	nan	nan
9.330000e-01	5.699225e-01	nan	nan
9.340000e-01	5.803464e-01	nan	nan
9.350000e-01	5.922482e-01	nan	nan
9.360000e-01	6.054958e-01	nan	nan
9.370000e-01	6.199440e-01	nan	nan
9.380000e-01	6.354367e-01	nan	nan
9.390000e-01	6.518083e-01	nan	nan
9.400000e-01	6.688854e-01	nan	nan
9.410000e-01	6.864892e-01	nan	nan
9.420000e-01	7.044368e-01	nan	nan
9.430000e-01	7.225434e-01	nan	nan
9.440000e-01	7.406243e-01	nan	nan
9.450000e-01	7.584964e-01	nan	nan
9.460000e-01	7.759800e-01	nan	nan
9.470000e-01	7.929009e-01	nan	nan
9.480000e-01	8.090913e-01	nan	nan
9.490000e-01	8.243920e-01	nan	nan
9.500000e-01	8.386532e-01	nan	nan
9.510000e-01	8.517362e-01	nan	nan
9.520000e-01	8.635147e-01	nan	nan
9.530000e-01	8.738752e-01	nan	nan
9.540000e-01	8.827187e-01	nan	nan
9.550000e-01	8.899612e-01	nan	nan
9.560000e-01	8.955346e-01	nan	nan
9.570000e-01	8.993868e-01	nan	nan
9.580000e-01	9.014828e-01	nan	nan
9.590000e-01	9.018044e-01	nan	nan
9.600000e-01	9.003505e-01	nan	nan
9.610000e-01	8.971373e-01	nan	nan
9.620000e-01	8.921977e-01	nan	nan
9.630000e-01	8.855811e-01	nan	nan
9.640000e-01	8.773530e-01	nan	nan
9.650000e-01	8.675939e-01	nan	nan
9.660000e-01	8.563987e-01	nan	nan
9.670000e-01	8.438756e-01	nan	nan
9.680000e-01	8.301452e-01	nan	nan
9.690000e-01	8.153387e-01	nan	nan
9.700000e-01	7.995970e-01	nan	nan
9.710000e-01	7.830691e-01	nan	nan
9.720000e-01	7.659103e-01	nan	nan
9.730000e-01	7.482812e-01	nan	nan
9.740000e-01	7.303457e-01	nan	nan
9.750000e-01	7.122696e-01	nan	nan
9.760000e-01	6.942189e-01	nan	nan
9.770000e-01	6.763584e-01	nan	nan
9.780000e-01	6.588504e-01	nan	nan
9.790000e-01	6.418528e-01	nan	nan
9.800000e-01	6.255181e-01	nan	nan
9.810000e-01	6.099920e-01	nan	nan
9.820000e-01	5.954121e-01	nan	nan
9.830000e-01	5.819066e-01	nan	nan
9.840000e-01	5.695936e-01	nan	nan
9.850000e-01	5.585796e-01	nan	nan
9.860000e-01	5.489586e-01	nan	nan
9.870000e-01	5.408114e-01	nan	nan
9.880000e-01	5.342048e-01	nan	nan
9.890000e-01	5.291906e-01	nan	nan
9.900000e-01	5.258054e-01	nan	nan
9.910000e-01	5.240698e-01	nan	nan
9.920000e-01	5.239883e-01	nan	nan
9.930000e-01	5.255493e-01	nan	nan
9.940000e-01	5.287246e-01	nan	nan
9.950000e-01	5.334700e-01	nan	nan
9.960000e-01	5.397258e-01	nan	nan
9.970000e-01	5.474168e-01	nan	nan
9.980000e-01	5.564536e-01	nan	nan
9.990000e-01	5.667335e-01	nan	nan
1.000000e+00	5.781413e-01	nan	nan
1.001000e+00	5.905508e-01	nan	nan
1.002000e+00	6.038262e-01	nan	nan
1.003000e+00	6.178238e-01	nan	nan
1.004000e+00	6.323934e-01	nan	nan
1.005000e+00	6.473801e-01	nan	nan
1.006000e+00	6.626263e-01	nan	nan
1.007000e+00	6.779730e-01	nan	nan
1.008000e+00	6.932620e-01	nan	nan
1.009000e+00	7.083374e-01	nan	nan
1.010000e+00	7.230471e-01	nan	nan
1.011000e+00	7.372447e-01	nan	nan
1.012000e+00	7.507906e-01	nan	nan
1.013000e+00	7.635535e-01	nan	nan
1.014000e+00	7.754113e-01	nan	nan
1.015000e+00	7.862528e-01	nan	nan
1.016000e+00	7.959778e-01	nan	nan
1.017000e+00	8.044985e-01	nan	nan
1.018000e+00	8.117400e-01	nan	nan
1.019000e+00	8.176410e-01	nan	nan
1.020000e+00	8.221537e-01	nan	nan
1.021000e+00	8.252451e-01	nan	nan
1.022000e+00	8.268961e-01	nan	nan
1.023000e+00	8.271027e-01	nan	nan
1.024000e+00	8.258750e-01	nan	nan
1.025000e+00	8.232379e-01	nan	nan
1.026000e+00	8.192303e-01	nan	nan
1.027000e+00	8.139049e-01	nan	nan
1.028000e+00	8.073278e-01	nan	nan
1.029000e+00	7.995776e-01	nan	nan
1.030000e+00	7.907446e-01	nan	nan
1.031000e+00	7.809301e-01	nan	nan
1.032000e+00	7.702450e-01	nan	nan
1.033000e+00	7.588090e-01	nan	nan
1.034000e+00	7.467487e-01	nan	nan
1.035000e+00	7.341968e-01	nan	nan
1.036000e+00	7.212902e-01	nan	nan
1.037000e+00	7.081687e-01	nan	nan
1.038000e+00	6.949736e-01	nan	nan
1.039000e+00	6.818457e-01	nan	nan
1.040000e+00	6.689243e-01	nan	nan
1.041000e+00	6.563453e-01	nan	nan
1.042000e+00	6.442403e-01	nan	nan
1.043000e+00	6.327346e-01	nan	nan
1.044000e+00	6.219469e-01	nan	nan
1.045000e+00	6.119872e-01	nan	nan
1.046000e+00	6.029564e-01	nan	nan
1.047000e+00	5.949453e-01	nan	nan
1.048000e+00	5.880336e-01	nan	nan
1.049000e+00	5.822896e-01	nan	nan
1.050000e+00	5.777694e-01	nan	nan
1.051000e+00	5.745167e-01	nan	nan
1.052000e+00	5.725623e-01	nan	nan
1.053000e+00	5.719242e-01	nan	nan
1.054000e+00	5.726072e-01	nan	nan
1.055000e+00	5.746036e-01	nan	nan
1.056000e+00	5.778927e-01	nan	nan
1.057000e+00	5.824416e-01	nan	nan
1.058000e+00	5.882051e-01	nan	nan
1.059000e+00	5.951267e-01	nan	nan
1.060000e+00	6.031388e-01	nan	nan
1.061000e+00	6.121636e-01	nan	nan
1.062000e+00	6.221134e-01	nan	nan
1.063000e+00	6.328923e-01	nan	nan
1.064000e+00	6.443961e-01	nan	nan
1.065000e+00	6.565142e-01	nan	nan
1.066000e+00	6.691301e-01	nan	nan
1.067000e+00	6.821228e-01	nan	nan
1.068000e+00	6.953678e-01	nan	nan
1.069000e+00	7.087387e-01	nan	nan
1.070000e+00	7.221081e-01	nan	nan
1.071000e+00	7.353490e-01	nan	nan
1.072000e+00	7.483361e-01	nan	nan
1.073000e+00	7.609470e-01	nan	nan
1.074000e+00	7.730630e-01	nan	nan
1.075000e+00	7.845711e-01	nan	nan
1.076000e+00	7.953638e-01	nan	nan
1.077000e+00	8.053413e-01	nan	nan
1.078000e+00	8.144114e-01	nan	nan
1.079000e+00	8.224910e-01	nan	nan
1.080000e+00	8.295064e-01	nan	nan
1.081000e+00	8.353938e-01	nan	nan
1.082000e+00	8.401006e-01	nan	nan
1.083000e+00	8.435851e-01	nan	nan
1.084000e+00	8.458170e-01	nan	nan
1.085000e+00	8.467782e-01	nan	nan
1.086000e+00	8.464624e-01	nan	nan
1.087000e+00	8.448755e-01	nan	nan
1.088000e+00	8.420355e-01	nan	nan
1.089000e+00	8.379723e-01	nan	nan
1.090000e+00	8.327278e-01	nan	nan
1.091000e+00	8.263550e-01	nan	nan
1.092000e+00	8.189178e-01	nan	nan
1.093000e+00	8.104905e-01	nan	nan
1.094000e+00	8.011567e-01	nan	nan
1.095000e+00	7.910087e-01	nan	nan
1.096000e+00	7.801464e-01	nan	nan
1.097000e+00	7.686766e-01	nan	nan
1.098000e+00	7.567113e-01	nan	nan
1.099000e+00	7.443670e-01	nan	nan
1.100000e+00	7.317633e-01	nan	nan
1.101000e+00	7.190214e-01	nan	nan
1.102000e+00	7.062633e-01	nan	nan
1.103000e+00	6.936100e-01	nan	nan
1.104000e+00	6.811807e-01	nan	nan
1.105000e+00	6.690910e-01	nan	nan
1.106000e+00	6.574521e-01	nan	nan
1.107000e+00	6.463696e-01	nan	nan
1.108000e+00	6.359421e-01	nan	nan
1.109000e+00	6.262606e-01	nan	nan
1.110000e+00	6.174073e-01	nan	nan
1.111000e+00	6.094550e-01	nan	nan
1.112000e+00	6.024663e-01	nan	nan
1.113000e+00	5.964932e-01	nan	nan
1.114000e+00	5.915766e-01	nan	nan
1.115000e+00	5.877460e-01	nan	nan
1.116000e+00	5.850195e-01	nan	nan
1.117000e+00	5.834038e-01	nan	nan
1.118000e+00	5.828942e-01	nan	nan
1.119000e+00	5.834749e-01	nan	nan
1.120000e+00	5.851195e-01	nan	nan
1.121000e+00	5.877915e-01	nan	nan
1.122000e+00	5.914444e-01	nan	nan
1.123000e+00	5.960228e-01	nan	nan
1.124000e+00	6.014632e-01	nan	nan
1.125000e+00	6.076941e-01	nan	nan
1.126000e+00	6.146376e-01	nan	nan
1.127000e+00	6.222097e-01	nan	nan
1.128000e+00	6.303215e-01	nan	nan
1.129000e+00	6.388799e-01	nan	nan
1.130000e+00	6.477888e-01	nan	nan
1.131000e+00	6.569501e-01	nan	nan
1.132000e+00	6.662642e-01	nan	nan
1.133000e+00	6.756317e-01	nan	nan
1.134000e+00	6.849538e-01	nan	nan
1.135000e+00	6.941335e-01	nan	nan
1.136000e+00	7.030764e-01	nan	nan
1.137000e+00	7.116915e-01	nan	nan
1.138000e+00	7.198922e-01	nan	nan
1.139000e+00	7.275967e-01	nan	nan
1.140000e+00	7.347285e-01	nan	nan
1.141000e+00	7.412176e-01	nan	nan
1.142000e+00	7.470002e-01	nan	nan
1.143000e+00	7.520194e-01	nan	nan
1.144000e+00	7.562256e-01	nan	nan
1.145000e+00	7.595766e-01	nan	nan
1.146000e+00	7.620379e-01	nan	nan
1.147000e+00	7.635828e-01	nan	nan
1.148000e+00	7.641929e-01	nan	nan
1.149000e+00	7.638576e-01	nan	nan
1.150000e+00	7.625749e-01	nan	nan
1.151000e+00	7.603508e-01	nan	nan
1.152000e+00	7.572001e-01	nan	nan
1.153000e+00	7.531457e-01	nan	nan
1.154000e+00	7.482188e-01	nan	nan
1.155000e+00	7.424589e-01	nan	nan
1.156000e+00	7.359135e-01	nan	nan
1.157000e+00	7.286373e-01	nan	nan
1.158000e+00	7.206928e-01	nan	nan
1.159000e+00	7.121486e-01	nan	nan
1.160000e+00	7.030795e-01	nan	nan
1.161000e+00	6.935657e-01	nan	nan
1.162000e+00	6.836917e-01	nan	nan
1.163000e+00	6.735453e-01	nan	nan
1.164000e+00	6.632173e-01	nan	nan
1.165000e+00	6.527995e-01	nan	nan
1.166000e+00	6.423847e-01	nan	nan
1.167000e+00	6.320647e-01	nan	nan
1.168000e+00	6.219302e-01	nan	nan
1.169000e+00	6.120690e-01	nan	nan
1.170000e+00	6.025657e-01	nan	nan
1.171000e+00	5.935003e-01	nan	nan
1.172000e+00	5.849478e-01	nan	nan
1.173000e+00	5.769774e-01	nan	nan
1.174000e+00	5.696517e-01	nan	nan
1.175000e+00	5.630261e-01	nan	nan
1.176000e+00	5.571486e-01	nan	nan
1.177000e+00	5.520591e-01	nan	nan
1.178000e+00	5.477894e-01	nan	nan
1.179000e+00	5.443626e-01	nan	nan
1.180000e+00	5.417934e-01	nan	nan
1.181000e+00	5.400877e-01	nan	nan
1.182000e+00	5.392430e-01	nan	nan
1.183000e+00	5.392484e-01	nan	nan
1.184000e+00	5.400847e-01	nan	nan
1.185000e+00	5.417253e-01	nan	nan
1.186000e+00	5.441358e-01	nan	nan
1.187000e+00	5.472753e-01	nan	nan
1.188000e+00	5.510965e-01	nan	nan
1.189000e+00	5.555464e-01	nan	nan
1.190000e+00	5.605670e-01	nan	nan
1.191000e+00	5.660960e-01	nan	nan
1.192000e+00	5.720672e-01	nan	nan
1.193000e+00	5.784116e-01	nan	nan
1.194000e+00	5.850578e-01	nan	nan
1.195000e+00	5.919327e-01	nan	nan
1.196000e+00	5.989619e-01	nan	nan
1.197000e+00	6.060710e-01	nan	nan
1.198000e+00	6.131854e-01	nan	nan
1.199000e+00	6.202315e-01	nan	nan
1.200000e+00	6.271369e-01	nan	nan
1.201000e+00	6.338314e-01	nan	nan
1.202000e+00	6.402470e-01	nan	nan
1.203000e+00	6.463193e-01	nan	nan
1.204000e+00	6.519872e-01	nan	nan
1.205000e+00	6.571944e-01	nan	nan
1.206000e+00	6.618890e-01	nan	nan
1.207000e+00	6.660249e-01	nan	nan
1.208000e+00	6.695616e-01	nan	nan
1.209000e+00	6.724653e-01	nan	nan
1.210000e+00	6.747086e-01	nan	nan
1.211000e+00	6.762713e-01	nan	nan
1.212000e+00	6.771407e-01	nan	nan
1.213000e+00	6.773112e-01	nan	nan
1.214000e+00	6.767850e-01	nan	nan
1.215000e+00	6.755717e-01	nan	nan
1.216000e+00	6.736882e-01	nan	nan
1.217000e+00	6.711587e-01	nan	nan
1.218000e+00	6.680142e-01	nan	nan
1.219000e+00	6.642920e-01	nan	nan
1.220000e+00	6.600354e-01	nan	nan
1.221000e+00	6.552933e-01	nan	nan
1.222000e+00	6.501190e-01	nan	nan
1.223000e+00	6.445700e-01	nan	nan
1.224000e+00	6.387073e-01	nan	nan
1.225000e+00	6.325941e-01	nan	nan
1.226000e+00	6.262958e-01	nan	nan
1.227000e+00	6.198787e-01	nan	nan
1.228000e+00	6.134093e-01	nan	nan
1.229000e+00	6.069537e-01	nan	nan
1.230000e+00	6.005769e-01	nan	nan
1.231000e+00	5.943420e-01	nan	nan
1.232000e+00	5.883098e-01	nan	nan
1.233000e+00	5.825379e-01	nan	nan
1.234000e+00	5.770806e-01	nan	nan
1.235000e+00	5.719882e-01	nan	nan
1.236000e+00	5.673066e-01	nan	nan
1.237000e+00	5.630770e-01	nan	nan
1.238000e+00	5.593359e-01	nan	nan
1.239000e+00	5.561143e-01	nan	nan
1.240000e+00	5.534381e-01	nan	nan
1.241000e+00	5.513278e-01	nan	nan
1.242000e+00	5.497981e-01	nan	nan
1.243000e+00	5.488586e-01	nan	nan
1.244000e+00	5.485132e-01	nan	nan
1.245000e+00	5.487605e-01	nan	nan
1.246000e+00	5.495939e-01	nan	nan
1.247000e+00	5.510018e-01	nan	nan
1.248000e+00	5.529678e-01	nan	nan
1.249000e+00	5.554708e-01	nan	nan
1.250000e+00	5.584858e-01	nan	nan
1.251000e+00	5.619836e-01	nan	nan
1.252000e+00	5.659315e-01	nan	nan
1.253000e+00	5.702936e-01	nan	nan
1.254000e+00	5.750314e-01	nan	nan
1.255000e+00	5.801034e-01	nan	nan
1.256000e+00	5.854665e-01	nan	nan
1.257000e+00	5.910757e-01	nan	nan
